# s_m, x_m, y_m, psi_rad, kappa_radpm, vx_mps, ax_mps2
76.4471844,-14.104985,5.6186921,1.1492947,0.2216117,3.4982406,-1.5793285
76.5471154,-14.1966645,5.6585407,1.1726727,0.2462309,3.4528307,-1.3534642
76.6470463,-14.2892589,5.6961049,1.1985494,0.2713034,3.4134343,-1.1613916
76.7469773,-14.3828945,5.7311699,1.2267789,0.2936125,3.3792626,-0.9781848
76.8469082,-14.477484,5.7634592,1.2572555,0.3150278,3.350211,-0.8101865
76.9468392,-14.5730046,5.7927439,1.2897029,0.3348079,3.3259568,-0.6699119
77.0467702,-14.6695728,5.8188505,1.3240973,0.3517307,3.3057675,-0.5218148
77.1467011,-14.7667066,5.8414793,1.360013,0.3687903,3.2899556,-0.424287
77.2466321,-14.8650398,5.8606071,1.3975372,0.3807741,3.2770427,-0.320391
77.346563,-14.9637342,5.8759288,1.4362366,0.3927834,3.267258,-0.2374993
77.446494,-15.0630121,5.8873749,1.4759423,0.4023319,3.2599858,-0.1760433
77.546425,-15.1628435,5.8948318,1.5166455,0.4094661,3.254585,-0.1039852
77.6463559,-15.2623622,5.8981815,1.5577863,0.4170848,3.2513906,-0.0768998
77.7462869,-15.3627,5.8973836,1.5997638,0.4202561,3.2490262,-0.0444965
77.8462178,-15.4625442,5.8923803,1.6420274,0.4236816,3.2476573,-0.0131808
77.9461488,-15.5616639,5.8832004,1.6843171,0.4267569,3.2472517,-0.0131808
78.0460798,-15.6612486,5.8696783,1.7271714,0.4260045,3.2468461,-0.0041205
78.1460107,-15.7595999,5.8520168,1.7697755,0.4250662,3.2467193,0.0061212
78.2459417,-15.8564231,5.8303644,1.8117908,0.4224476,3.2469077,0.0332065
78.3458726,-15.9536347,5.8042866,1.8538093,0.4124143,3.2479295,0.1362363
78.4458036,-16.0492413,5.7743481,1.8944584,0.3968016,3.2521185,0.2900966
78.5457346,-16.1431941,5.7407877,1.9328618,0.3705332,3.2610204,0.2480702
78.6456655,-16.2356592,5.7038728,1.9676821,0.3276899,3.2686134,-0.9675328
78.7455965,-16.3269071,5.6639525,1.997795,0.27247,3.2388981,-1.6004849
78.8455274,-16.417221,5.621504,2.0211272,0.1878601,3.1891354,-2.2404111
78.9454584,-16.5067302,5.5770875,2.0424815,0.2336508,3.1181424,-0.7862327
79.0453894,-16.5949612,5.5304802,2.0737726,0.389489,3.0928423,-0.3933018
79.1453203,-16.6812904,5.4806555,2.1153685,0.4341233,3.0801084,-0.2050506
79.2452513,-16.7653442,5.4271823,2.1597961,0.4559303,3.0734485,-0.1040963
79.3451822,-16.8469702,5.3698973,2.2058579,0.467645,3.0700621,-0.0456531
79.4451132,-16.9260719,5.3086852,2.2530143,0.4743036,3.0685757,-0.0117673
79.5450442,-17.002482,5.243523,2.3008785,0.4780214,3.0681924,-0.0117673
79.6449751,-17.0751884,5.1752575,2.3485279,0.4779986,3.0678092,-0.0104257
79.7449061,-17.1444987,5.1036743,2.3960665,0.4754408,3.0674695,0.0146404
79.844837,-17.2107113,5.0284426,2.4436439,0.4727317,3.0679464,0.0387442
79.944768,-17.2732303,4.9502333,2.4907557,0.4690596,3.0692082,0.0696656
80.044699,-17.3317153,4.8696074,2.5371823,0.4626363,3.0714756,0.1237145
80.1446299,-17.3867372,4.7858652,2.5833041,0.4567136,3.075498,0.1682652
80.2445609,-17.4377364,4.6999343,2.6285067,0.448649,3.0809606,0.229416
80.3444918,-17.4847789,4.6119151,2.6728289,0.4382099,3.0883927,0.3083571
80.4444228,-17.5281231,4.5214858,2.7162674,0.4280188,3.0983541,0.3791057
80.5443538,-17.5673222,4.429861,2.7581517,0.4130255,3.1105574,0.4916499
80.6442847,-17.6028372,4.3363609,2.7987681,0.397508,3.1263124,0.6026072
80.7442157,-17.6346026,4.2415399,2.8376161,0.3798624,3.1455155,0.7291724
80.8441466,-17.6627011,4.145749,2.8745547,0.3590035,3.1685961,0.8830549
80.9440776,-17.687427,4.0486757,2.9094668,0.3381958,3.1963245,1.0320552
81.0440086,-17.7087726,3.9512523,2.9419069,0.3126684,3.2284298,1.2281045
81.1439395,-17.7271199,3.8529125,2.9719656,0.2872509,3.2662226,1.4222122
81.2438705,-17.7426173,3.7542166,2.9992526,0.2592925,3.3094495,1.6464198
81.3438014,-17.7555588,3.6551054,3.0237618,0.2300598,3.3587963,1.890476
81.4437324,-17.7662208,3.5556888,3.0452469,0.1999191,3.4145786,2.1544999
81.5436634,-17.7748911,3.4561434,3.0636339,0.1676211,3.4770605,2.4583574
81.6435943,-17.7818957,3.3564126,3.0787769,0.1360166,3.5470102,0.5107116
81.7435253,-17.787524,3.2566261,3.0913979,0.1166054,3.5613696,-3.0345339
81.8434562,-17.7919867,3.1567734,3.102337,0.1140727,3.4751785,-2.7547675
81.9433872,-17.7952762,3.0568725,3.11566,0.1526632,3.3950394,-2.3087718
82.0433182,-17.7970368,2.9569145,3.1330811,0.1992849,3.326388,-1.8002084
82.1432491,-17.7968036,2.857035,-3.1275085,0.2534476,3.2718594,-1.407143
82.2431801,-17.7940466,2.757052,-3.0998227,0.2979602,3.2285956,-1.0423357
82.343111,-17.7883269,2.6574188,-3.0679648,0.3397221,3.1961706,-0.8538303
82.443042,-17.7792277,2.5577339,-3.0327572,0.3642387,3.1693624,-0.6592693
82.542973,-17.7665257,2.4586317,-2.9950566,0.3886901,3.1485069,-0.4830195
82.6429039,-17.7499779,2.360049,-2.955152,0.4104546,3.1331387,-0.3451051
82.7428349,-17.7293699,2.2620892,-2.9130674,0.4274987,3.1221122,-0.2008026
82.8427658,-17.7047278,2.1656086,-2.8697157,0.444126,3.1156784,-0.1354122
82.9426968,-17.6755918,2.0694871,-2.8247197,0.4521191,3.1113322,-0.0552081
83.0426278,-17.6423359,1.9753658,-2.7790198,0.4609283,3.1095585,-0.0120837
83.1425587,-17.6047646,1.8828177,-2.732814,0.4655041,3.1091702,-0.0120837
83.2424897,-17.5626952,1.791621,-2.6859865,0.4645714,3.1087818,-0.0019426
83.3424206,-17.5168324,1.703252,-2.6397604,0.4619906,3.1087193,0.0231804
83.4423516,-17.4667889,1.6167936,-2.5942291,0.4500386,3.1094644,0.1365951
83.5422826,-17.4125609,1.5321242,-2.5501667,0.4217703,3.1138511,0.3983656
83.6422135,-17.355191,1.4503565,-2.5101514,0.3758447,3.1266095,0.8136404
83.7421445,-17.2950881,1.3711353,-2.4762233,0.3004198,3.1525074,1.5019137
83.8420754,-17.2327058,1.2937434,-2.4522156,0.1845322,3.1997622,2.5978728
83.9420064,-17.1685272,1.2173176,-2.4341986,0.169214,3.2798924,-1.3884083
84.0419374,-17.1029127,1.1421803,-2.4114672,0.2781503,3.2373143,-1.038589
84.1418683,-17.0354511,1.0690516,-2.3805036,0.3382047,3.2050943,-0.5659078
84.2417993,-16.9655397,0.9981986,-2.3443842,0.3884819,3.1874012,-0.2836393
84.3417302,-16.8926863,0.9298429,-2.3038324,0.4185942,3.1784961,-0.1265696
84.4416612,-16.8166222,0.864242,-2.2608085,0.4352279,3.1745143,-0.0471893
84.5415922,-16.738114,0.8022819,-2.2169097,0.4435188,3.1730285,-0.037643
84.6415231,-16.6572787,0.7440875,-2.1726199,0.4447984,3.1718427,-0.0224859
84.7414541,-16.5733928,0.6891938,-2.1278311,0.4465039,3.1711342,-0.012567
84.841385,-16.4872264,0.6381623,-2.0831359,0.4476017,3.1707382,-0.012567
84.941316,-16.3991814,0.591198,-2.0385494,0.4456105,3.1703421,0.0085745
85.041247,-16.3088129,0.5480556,-1.9938437,0.4454482,3.1706123,0.0094399
85.1411779,-16.2167804,0.509052,-1.9495024,0.4429287,3.1709099,0.0339296
85.2411089,-16.1230631,0.4741425,-1.9053037,0.4400823,3.171979,0.0595571
85.3410398,-16.0279729,0.4434169,-1.8613621,0.4378787,3.1738547,0.0765013
85.4409708,-15.9316225,0.4168644,-1.8182762,0.4240988,3.1762625,0.2088077
85.5409018,-15.8342951,0.3944227,-1.7770264,0.3967804,3.1828252,0.4678021
85.6408327,-15.7361252,0.375846,-1.7392217,0.3596876,3.197479,0.8098199
85.7407637,-15.6373613,0.3608116,-1.7051086,0.3233319,3.222689,1.1289816
85.8406946,-15.5381426,0.3489728,-1.6746128,0.2865254,3.2575089,1.4463107
85.9406256,-15.4385922,0.3399763,-1.6478644,0.2486916,3.3015795,1.7755303
86.0405566,-15.3389148,0.3334592,-1.6249501,0.2101023,3.3548901,2.1211691
86.1404875,-15.2390688,0.3290338,-1.6058728,0.1713782,3.4174887,2.4838355
86.2404185,-15.139163,0.3263189,-1.5907091,0.132139,3.4893628,2.8759013
86.3403494,-15.039258,0.3249264,-1.5793666,0.0953606,3.5707753,3.1986743
86.4402804,-14.939308,0.3244864,-1.5715969,0.0627254,3.6591979,3.1536639
86.5402114,-14.8393813,0.324684,-1.5663972,0.0413659,3.7443326,3.1103087
86.6401423,-14.7394553,0.3252962,-1.5632551,0.0222758,3.8264421,3.0684769
86.7400733,-14.639511,0.3261314,-1.5619223,0.0046245,3.9057561,3.0280533
86.8400042,-14.5395953,0.3270164,-1.5622045,-0.0102657,3.982477,2.9889363
86.9399352,-14.439666,0.3278018,-1.5638036,-0.0183864,4.0567842,2.922644
87.0398662,-14.3397264,0.3284064,-1.5657139,-0.0198416,4.1281501,2.8505479
87.1397971,-14.2398061,0.3288172,-1.5676259,-0.0181918,4.1965866,2.7813993
87.2397281,-14.1398694,0.3290464,-1.5693492,-0.016305,4.2623039,2.714987
87.339659,-14.0399363,0.3291127,-1.5708858,-0.0144499,4.3254892,2.6511234
87.43959,-13.9400049,0.3290346,-1.5722384,-0.012629,4.38631,2.5896403
87.539521,-13.8400695,0.3288304,-1.5734103,-0.0108292,4.4449169,2.5303865
87.6394519,-13.7401372,0.3285181,-1.5744041,-0.0090609,4.5014458,2.4732254
87.7393829,-13.6402,0.3281152,-1.5752219,-0.0073121,4.5560199,2.4180334
87.8393138,-13.5402791,0.3276394,-1.5758658,-0.0055761,4.6087515,2.3646977
87.9392448,-13.4403322,0.3271077,-1.5763373,-0.0038584,4.6597429,2.3131156
88.0391758,-13.3403987,0.3265376,-1.576637,-0.0021419,4.7090877,2.2631929
88.1391067,-13.240482,0.3259461,-1.5767653,-0.000425,4.7568722,2.214843
88.2390377,-13.1405244,0.3253502,-1.5767218,0.001297,4.8031756,2.1679862
88.3389686,-13.0406056,0.3247675,-1.5765056,0.0030369,4.8480712,2.1225491
88.4388996,-12.9406745,0.3242151,-1.5761138,0.0048083,4.8916266,2.0784634
88.5388306,-12.8407156,0.3237105,-1.5755445,0.0065793,4.9339048,2.0356659
88.6387615,-12.7408227,0.323272,-1.574798,0.008395,4.9749642,1.994098
88.7386925,-12.6408637,0.3229173,-1.5738588,0.0104004,5.0148592,1.9611344
88.8386234,-12.5409331,0.3226654,-1.5727768,0.0104094,5.0537876,1.9411802
88.9385544,-12.4410499,0.3225171,-1.5718103,0.0089356,5.0920268,1.9215757
89.0384854,-12.3410812,0.3224577,-1.5709979,0.0073153,5.1295991,1.9023095
89.1384163,-12.2411538,0.3224714,-1.570345,0.0058254,5.1665255,1.883371
89.2383473,-12.1412508,0.3225433,-1.5698299,0.0044857,5.2028262,1.8647502
89.3382782,-12.0412898,0.3226614,-1.5694073,0.0040438,5.2385201,1.8464373
89.4382092,-11.9413701,0.3228198,-1.5690197,0.0037728,5.2736254,1.8284234
89.5381402,-11.8414519,0.3230159,-1.5686485,0.0036562,5.3081595,1.8106995
89.6380711,-11.7415011,0.3232487,-1.5682891,0.0035353,5.3421388,1.7932575
89.7380021,-11.6415858,0.3235166,-1.567942,0.0034114,5.3755791,1.7760894
89.837933,-11.5416571,0.3238187,-1.5676074,0.0032841,5.4084955,1.7591875
89.937864,-11.4417143,0.3241536,-1.5672857,0.0031533,5.4409023,1.7425446
90.037795,-11.3418012,0.3245199,-1.5669773,0.0030197,5.4728134,1.7261537
90.1377259,-11.2418657,0.3249164,-1.5666823,0.0028827,5.5042419,1.7100082
90.2376569,-11.1419289,0.3253417,-1.5664012,0.0027425,5.5352005,1.6941017
90.3375878,-11.0420163,0.3257943,-1.5661343,0.0025998,5.5657013,1.6784281
90.4375188,-10.942077,0.3262729,-1.5658818,0.0024536,5.595756,1.6629814
90.5374498,-10.8421446,0.3267761,-1.565644,0.0023047,5.6253757,1.6477561
90.6373807,-10.7422313,0.3273021,-1.5654212,0.0021535,5.6545712,1.6327467
90.7373117,-10.6422906,0.3278498,-1.5652137,0.001999,5.6833528,1.617948
90.8372426,-10.5423612,0.3284174,-1.5650218,0.0018422,5.7117305,1.6033549
90.9371736,-10.442446,0.3290033,-1.5648456,0.0016833,5.7397138,1.5889627
91.0371046,-10.342506,0.3296062,-1.5646855,0.0015212,5.767312,1.5747666
91.1370355,-10.2425785,0.3302241,-1.5645416,0.0013572,5.794534,1.5607622
91.2369665,-10.1426597,0.3308556,-1.5644143,0.0011913,5.8213882,1.5469452
91.3368974,-10.0427227,0.3314991,-1.5643037,0.0010226,5.8478831,1.5333113
91.4368284,-9.9427961,0.3321527,-1.56421,0.0008522,5.8740265,1.5198565
91.5367594,-9.8428727,0.3328148,-1.5641334,0.0006802,5.8998261,1.506577
91.6366903,-9.7429403,0.3334838,-1.5640741,0.0005057,5.9252895,1.4934689
91.7366213,-9.6430139,0.3341577,-1.5640324,0.0003299,5.9504238,1.4805287
91.8365522,-9.543087,0.334835,-1.5640083,0.0001526,5.9752359,1.4677527
91.9364832,-9.4431585,0.3355138,-1.564002,-0.0000268,5.9997327,1.4551377
92.0364142,-9.3432314,0.3361923,-1.5640136,-0.0002072,6.0239206,1.4546405
92.1363451,-9.2433022,0.3368688,-1.5640434,-0.0003888,6.0480035,1.4542771
92.2362761,-9.1433768,0.3375413,-1.5640914,-0.0005722,6.0719849,1.4539137
92.336207,-9.0434483,0.3382082,-1.5641578,-0.0007562,6.095866,1.4535505
92.436138,-8.943518,0.3388675,-1.5642426,-0.0009413,6.119648,1.4531874
92.536069,-8.8435948,0.3395174,-1.564346,-0.0011277,6.1433321,1.4528243
92.6359999,-8.7436641,0.340156,-1.564468,-0.0013145,6.1669193,1.4524614
92.7359309,-8.6437339,0.3407816,-1.5646087,-0.0015022,6.1904107,1.4520985
92.8358618,-8.5438122,0.341392,-1.5647682,-0.0016907,6.2138075,1.4517357
92.9357928,-8.4438785,0.3419857,-1.5649466,-0.0018794,6.2371108,1.4513731
93.0357238,-8.3439498,0.3425606,-1.5651439,-0.0020686,6.2603215,1.4510105
93.1356547,-8.2440286,0.3431147,-1.56536,-0.0022584,6.2834407,1.450648
93.2355857,-8.1440908,0.3436464,-1.5655952,-0.002448,6.3064694,1.4502856
93.3355166,-8.0441652,0.3441536,-1.5658493,-0.002638,6.3294086,1.4499232
93.4354476,-7.9442436,0.3446344,-1.5661224,-0.0028281,6.3522592,1.449561
93.5353786,-7.8443008,0.3450871,-1.5664145,-0.0030178,6.3750223,1.4491989
93.6353095,-7.7443802,0.3455096,-1.5667256,-0.0032077,6.3976987,1.4488368
93.7352405,-7.644457,0.3459,-1.5670556,-0.0033973,6.4202894,1.4484749
93.8351714,-7.5445079,0.3462566,-1.5674046,-0.0035862,6.4427953,1.448113
93.9351024,-7.4445947,0.3465773,-1.5677723,-0.0037752,6.4652172,1.4477512
94.0350334,-7.3446685,0.3468603,-1.568159,-0.0039634,6.4875561,1.4473895
94.1349643,-7.2447116,0.3471038,-1.5685645,-0.0041508,6.5098128,1.4470279
94.2348953,-7.1448086,0.3473057,-1.5689886,-0.004338,6.5319881,1.4466664
94.3348262,-7.0448779,0.3474644,-1.5694314,-0.0045241,6.5540828,1.446305
94.4347572,-6.9449235,0.347578,-1.5698928,-0.0047092,6.5760979,1.4459437
94.5346882,-6.8450219,0.3476444,-1.5703725,-0.0048937,6.598034,1.4455824
94.6346191,-6.7450849,0.347662,-1.5708707,-0.005077,6.6198919,1.4452213
94.7345501,-6.6451393,0.3476289,-1.5713873,-0.0052592,6.6416725,1.4448602
94.834481,-6.5452346,0.3475433,-1.5719218,-0.0054401,6.6633765,1.4444993
94.934412,-6.4452892,0.3474034,-1.5724744,-0.0056199,6.6850046,1.4441384
95.034343,-6.3453568,0.3472073,-1.5730451,-0.0058001,6.7065576,1.4437776
95.1342739,-6.2454468,0.3469534,-1.5736333,-0.0059729,6.7280362,1.4434169
95.2342049,-6.1454905,0.3466397,-1.5742388,-0.0061475,6.7494411,1.4430563
95.3341358,-6.0455765,0.3462647,-1.574863,-0.006346,6.770773,1.4426958
95.4340668,-5.9456561,0.3458265,-1.575504,-0.0064489,6.7920326,1.4423354
95.5339978,-5.8456868,0.3453235,-1.576151,-0.0064882,6.8132206,1.441975
95.6339287,-5.7457877,0.3447564,-1.5767948,-0.0064023,6.8343376,1.4416148
95.7338597,-5.6458517,0.3441251,-1.5774308,-0.0063318,6.8553844,1.4412546
95.8337906,-5.5459015,0.3434304,-1.5780609,-0.0062764,6.8763614,1.4408946
95.9337216,-5.4459918,0.3426733,-1.5786848,-0.0062125,6.8972695,1.4405346
96.0336526,-5.346052,0.341854,-1.5793026,-0.0061497,6.9181092,1.4401747
96.1335835,-5.2461211,0.3409734,-1.5799141,-0.0060879,6.9388811,1.4398149
96.2335145,-5.1461969,0.340032,-1.5805193,-0.0060245,6.9595858,1.4394552
96.3334454,-5.0462615,0.3390303,-1.5811183,-0.0059621,6.980224,1.4390956
96.4333764,-4.9463369,0.3379692,-1.5817108,-0.0058981,7.0007962,1.438338
96.5333074,-4.8464069,0.3368491,-1.5822971,-0.0058338,7.0212974,1.427728
96.6332383,-4.7464847,0.3356708,-1.5828769,-0.0057702,7.0415883,1.4172259
96.7331693,-4.6465526,0.3344348,-1.5834502,-0.0057038,7.0616722,1.4068299
96.8331002,-4.5466258,0.3331419,-1.5840169,-0.0056378,7.0815525,1.3965382
96.9330312,-4.4467121,0.3317929,-1.584577,-0.0055716,7.1012324,1.3863494
97.0329622,-4.3467721,0.3303879,-1.5851304,-0.0055029,7.1207148,1.3762619
97.1328931,-4.2468571,0.3289282,-1.5856763,-0.0053951,7.1400029,1.366274
97.2328241,-4.1469379,0.3274147,-1.5862053,-0.0051922,7.1590997,1.3563843
97.332755,-4.0469993,0.3258494,-1.5867002,-0.0046036,7.1780079,1.3465913
97.432686,-3.9471038,0.3242388,-1.5871232,-0.0038472,7.1967305,1.3368936
97.532617,-3.8471664,0.3225892,-1.5874644,-0.0029806,7.2152702,-2.5580249
97.6325479,-3.7472357,0.3209099,-1.587719,-0.0021154,7.1797543,-4.4553819
97.7324789,-3.6473652,0.3192106,-1.5878871,-0.0012489,7.1174722,-4.5000539
97.8324098,-3.547398,0.3174971,-1.587969,-0.0003892,7.0540075,-4.5380659
97.9323408,-3.4474797,0.3157805,-1.5879648,0.0004708,6.9894231,-4.4961157
98.0322718,-3.3476065,0.3140695,-1.5878749,0.001331,6.9248417,-4.4561154
98.1322027,-3.2476309,0.3123699,-1.5876993,0.0021825,6.8602351,-4.4057641
98.2321337,-3.1477271,0.3106935,-1.5874337,0.0032905,6.7957546,-4.3374402
98.3320646,-3.0478367,0.3090504,-1.5870279,0.0048373,6.7316708,-4.1692972
98.4319956,-2.9478618,0.3074569,-1.5863716,0.0086845,6.6694908,-3.9749245
98.5319266,-2.8479712,0.3059516,-1.5852827,0.0132688,6.609665,-3.7627813
98.6318575,-2.74806,0.3045789,-1.5837004,0.0184203,6.5525289,-3.558782
98.7317885,-2.6480818,0.3033894,-1.5816019,0.0235409,6.4980282,-3.3605725
98.8317194,-2.5481983,0.3024361,-1.5789929,0.0286713,6.4461399,-3.1704644
98.9316504,-2.4482679,0.3017685,-1.5758755,0.0337418,6.3968011,-2.9881597
99.0315814,-2.3482828,0.3014378,-1.5722501,0.0387443,6.3499484,-2.8105382
99.1315123,-2.2484025,0.3014942,-1.5681292,0.0437414,6.3055631,-2.6399236
99.2314433,-2.1484711,0.3019873,-1.5635135,0.0486616,6.2635857,-2.4761154
99.3313742,-2.0484841,0.3029669,-1.5584043,0.053496,6.2239557,-2.3159485
99.4313052,-1.9486133,0.3044795,-1.5528184,0.0583125,6.1866594,-2.1615731
99.5312362,-1.8487228,0.3065745,-1.5467573,0.0630433,6.1516451,-2.0138912
99.6311671,-1.7487531,0.3093012,-1.5402206,0.0676521,6.1188429,-1.8692597
99.7310981,-1.6489145,0.3127003,-1.5332311,0.0722233,6.0882382,-1.7288934
99.831029,-1.5491353,0.316818,-1.5257958,0.0767136,6.0597941,-1.596167
99.93096,-1.4492224,0.3217087,-1.5179061,0.0810211,6.0334145,-1.4663401
100.030891,-1.34946,0.3274024,-1.5095943,0.0852639,6.0090786,-1.3393522
100.1308219,-1.2498611,0.333938,-1.5008763,0.0894344,5.9867637,-1.2209955
100.2307529,-1.1501025,0.3413796,-1.4917346,0.0933638,5.9663481,-1.10639
100.3306838,-1.0504863,0.3497465,-1.4822066,0.0971792,5.9477882,-0.9950569
100.4306148,-0.9510601,0.3590705,-1.4723142,0.1008865,5.9310463,-0.8897026
100.5305458,-0.8516905,0.3694001,-1.4620609,0.1044028,5.9160369,-0.7917957
100.6304767,-0.7523171,0.3807793,-1.4514524,0.1076815,5.9026471,-0.6979662
100.7304077,-0.6531676,0.3932156,-1.4405308,0.1108132,5.8908188,-0.6085204
100.8303386,-0.5542564,0.4067357,-1.4293186,0.1137851,5.8804869,-0.5277049
100.9302696,-0.4553635,0.4213997,-1.4178099,0.1164736,5.8715124,-0.4542286
101.0302006,-0.3566197,0.4372188,-1.4060367,0.1189148,5.8637765,-0.3857984
101.1301315,-0.2581547,0.454196,-1.3940374,0.1211739,5.857198,-0.3230424
101.2300625,-0.1599848,0.4723484,-1.3818348,0.1232327,5.8516839,-0.276097
101.3299934,-0.061927,0.4917307,-1.3694394,0.1248028,5.846967,-0.2160897
101.4299244,0.0359418,0.5123481,-1.3568651,0.1267166,5.8432726,-0.2135336
101.5298554,0.1334602,0.5341848,-1.3441446,0.1269486,5.8396197,-0.0426158
101.6297863,0.2306505,0.557246,-1.3314638,0.1319933,5.8388904,-110.080256
101.7297173,0.3274338,0.5815828,-1.316985,0.1588259,3.477325,-2.5596267
